469;Œwiêtobor;Mrozow vel Mrozowski;9-Apr-94;1406;1;1792
470;£azarz;Szymacki;9-Oct-13;1298;3;613
471;B³a¿ej;Kopo³;12-May-90;774;4;1341
472;Ezechiel;¯amoita;4-Jul-93;906;2;1511
473;Bonawentura;Hamusa;30-Jan-00;1731;1;965
474;Przedbor;Tuziemski;10.mar.94;1776;3;1092
475;Leander;Chodowic;10.mar.90;1539;2;631
476;Wyszomir;Krutikow;19-Oct-22;1641;4;1290
477;Paramon;Caniewski;9-May-22;1205;2;379
478;Jêdrzej;Natolski;30-May-00;37;3;1955
479;Trofim;Churo¿a;19-Nov-04;1856;2;1234
480;Martyn;Hejka;6-Apr-04;1891;2;1104
481;Sebastian;¯¹chniak;20-Dec-07;274;3;99
482;Szwieciech;Kabacewicz;18-Jun-05;2148;1;1797
483;Pius;G¹carzewicz;26-Jun-99;941;1;86
484;Radziwoj;Stabno;6-Dec-93;1752;1;1219
485;Nadbor;Szajor;1-May-90;1615;1;167
486;Oliwier;Tuszczewski;25-Feb-11;900;2;934
487;Engelbert;Sarosiuk;12-Jun-17;1283;1;772
488;Wieñczys³aw;S³upecki;18.mar.09;446;3;966
489;Broniwoj;Pinczak;14-Sep-92;1483;1;283
490;Budziwoj;Nomirski;2-Aug-15;612;4;1475
491;Dawid;Konst;24-Jan-95;21;4;1127
492;Dalebor;Hansch;6-Feb-02;1480;4;246
493;Lutogniew;Czernuk;5-Jul-21;2066;2;911
494;Romeo;Wymkowski;9-Dec-20;582;4;331
495;Kurt;Gawleñski;24-Aug-15;607;2;9
496;Tymon;Tollin;4-Nov-22;2032;2;1884
497;Karp;Gremla;14.mar.18;721;4;1781
498;Noemi;K³ukowska;13-Oct-98;942;1;725
499;Samson;Zbereszczyñski;18-Apr-98;81;4;1545
500;Wyszomir;Breinak;23-Oct-90;1111;3;1718
501;Wiktoryn;Przewdzing;1-Oct-92;1049;1;1351
502;Bonawentura;Hryniewiecki;5-Sep-13;841;3;890
503;Julian;Przegêdzka;28-Feb-11;1476;1;691
504;Jonatan;Kortaœ;4-Jun-15;894;4;124
505;Cyprian;Estakowska;12-Nov-97;423;4;1880
506;Zbros³aw;Trzewiczek;16-Nov-96;1416;4;1170
507;Cyprian;Nadachewicz;6-Jun-13;976;4;1268
508;Kajetan;Rentsch;09.mar.05;1340;4;805
509;Roœcimir;Beket;7-Apr-97;541;4;860
510;Hermenegild;Hederyñska;26-Oct-06;1007;3;985
511;Budzisz;Dêbas;22-Oct-03;137;2;1564
512;Feliks;Niedojad³o;15-Aug-22;1910;2;93
513;Goœcimir;Kwoœniak;1-Sep-17;115;1;408
514;Twardos³aw;Jelich;12-May-92;1127;1;171
515;Mokij;Brózik;12-May-94;223;2;423
516;Emil;Lemejda;22-Dec-21;1013;4;1897
517;Batszeba;Fukuda;20-Jun-19;1071;1;326
518;Roman;Bêdzitka;21-May-98;1823;3;1917
519;Irwin;Kar³ubski;28-Feb-16;229;2;775
520;Baltazar;Kozimenka;18-Nov-93;596;3;986
521;Tristan;B³ajszczak;12-Feb-02;1791;1;1433
522;Pakos³aw;¯uralow;11-Dec-04;747;2;395
523;Izydor;Lojterew;24-Feb-93;504;2;1392
524;Rajnold;Jochimczak;26-Jul-94;261;1;1206
525;Florian;Midga³;3-Oct-22;1642;3;1728
526;Trzebowit;Burdaszko;23-Jul-12;1342;4;1917
527;Dawid;Churtaj;2-Jun-22;923;1;737
528;Bogumir;Bêntkowska;28-Apr-90;765;2;89
529;Bo¿eciech;Seradin;16-Feb-15;919;3;1072
530;Toligniew;Martynuska;21-Feb-94;54;2;80
531;Wiaczes³aw;Chaidas;27-May-95;498;2;1314
532;Epifaniusz;Tanicka;4-Jan-99;818;4;1540
533;Chociemir;Tulorz;8-Jan-08;1962;4;774
534;Alfred;Wysocha;13.mar.90;438;3;1852
535;Nosis³aw;Kocorzowska;18-Apr-91;140;3;1572
536;Euzebiusz;Wotek;10-Feb-97;177;3;638
537;August;Chramik;27.mar.15;953;3;1458
538;Spycimir;O¿ejko;26-Sep-97;1002;3;384
539;Lutomir;Szczypiñski;5-Jul-12;1650;4;1887
540;Wadim;Kie³bratowski;9-Sep-11;719;1;959
541;Rufus;Nuszkowski;25-Feb-22;1084;1;422
542;Chociemir;Sejbel;31.mar.17;558;4;335
543;£azarz;Borotyñska;20-Feb-96;1686;3;716
544;Cecylian;Zagrzejewski;26-Jan-15;958;3;1822
545;Placyd;Jenda;28-Aug-10;855;1;1799
546;Antoni;Odczyk;5-Jul-03;1075;1;1044
547;Ernest;Zoc;3-Jan-17;2080;4;869
548;Stanis³aw;Wysoka;27-Nov-17;1956;1;983
549;Dalegor;Blacherek;15-Oct-02;1322;4;254
550;Otton;Baturzycka;29-Jan-11;500;4;1399
551;Dobrogniew;Nosel;25-Nov-15;776;1;245
552;Zbigniew;Tarzacha;25-Feb-16;2026;1;1332
553;Dolores;Mahomet;10-Apr-06;1737;1;369
554;Siemowit;Katafias;9-Jun-08;164;3;1668
555;Grzegorz;Mywarz;25-Jul-20;847;3;1415
556;Abercjusz;Niepowuj;5-Apr-95;1244;1;484
557;Alpinian;Kaserowicz;3-Jun-15;595;2;1702
558;Oleg;Fosteri;04.mar.08;1657;4;263
559;W³adymir;Nincer;9-Aug-21;1802;1;79
560;Szwieciech;Lubak;4-Oct-93;1941;1;1227
561;Domas³aw;At³asiñski;2-Feb-19;1467;3;1586
562;Orestes;Karziewicz;5-Aug-92;1107;4;1828
563;Bêdzimir;Sawielew;10.mar.97;406;1;3
564;Dad¹bog;Mastyñ;8-May-21;193;3;784
565;Laurenty;Lojtholf;26-Apr-14;1398;2;1163
566;Laurenty;Kubón;28-May-01;1176;2;607
567;Kondrat;Szymójko;1-Jun-22;1546;4;700
568;Kryspin;Fraszak;19.mar.08;1286;4;436
569;Eugeniusz;Stawarko;13-Jan-05;1180;3;1835
570;Siecies³aw;Czarnomord;30-Oct-91;1150;2;1291
571;Gustaw;Sawoñczyk;24-Feb-06;1437;2;1469
572;Felicjan;Klimara;25-Nov-06;1603;1;1294
573;Erast;Bia³ugo;15-Nov-98;2042;1;262
574;Bogus¹d;Zimniuk;2-Jan-09;319;2;647
575;Czcis³aw;Kordowiecki;23-Jul-16;1032;1;822
576;Symeon;Stawolnik;19-Nov-03;1358;2;1034
577;Siemis³aw;Dêbica;12-May-14;1370;3;874
578;Gedeon;Chudoba;6-Sep-05;603;2;1109
579;Sieros³aw;Krzymieniecki;30.mar.10;618;2;1295
580;Roland;Kusniewski;16-Apr-95;1585;4;973
581;Pelagiusz;Marsz³ek;16-Jul-19;1880;3;480
582;Pimen;Piotrosiñska;9-Dec-14;1583;2;934
583;Herbert;Zeleniuk;21-Jul-95;943;3;353
584;Cyriak;Olañczuk;23-Oct-00;1172;2;898
585;Goliat;Dyszendorf;24.mar.95;1343;1;606
586;Angel;Madziarek;10-Jun-91;849;3;985
587;Ludomir;Palejewski;14-Feb-15;7;3;757
588;Miromir;Zaszczuk;24-Dec-22;46;3;1035
589;Mirogniew;Gora¿dowski;30-Jul-21;1160;2;319
590;Adrian;Tr¹pka;25-Feb-07;1885;1;217
591;Sebald;Wilk-Wilkowski;8-Aug-10;1225;3;1074
592;Mi³os³aw;Jergielewicz;18-Sep-18;1972;3;1402
593;Job;Rzeszkowski;29-Apr-21;2067;2;1082
594;Wyszemir;Giêd³ek;4-Sep-99;1720;3;690
595;Innocenty;Chodek;19-Sep-10;130;3;767
596;Stefan;W³oszek;19-Jun-95;225;4;956
597;Gaudenty;Gbyl vel Gbyliczek;13-Oct-92;1807;2;1937
598;Gabin;Andrejewicz;3-Jun-91;279;3;1428
599;Lucjol;Œwiosek;05.mar.07;2012;4;1716
600;Sozant;Ob³oczyñski;12-Oct-06;1137;1;1528
601;Atanazy;Koryta;31-Aug-05;1857;4;85
602;Zygmunt;Szlutnik;3-Oct-04;1008;2;1947
603;Filemon;Roeter;08.mar.17;1969;2;768
604;Emil;Kleczaj;15-Oct-07;1360;4;992
605;Radomir;Zbozieñ;6-May-17;2021;2;1209
606;Rajnold;Wolfigel;12-Sep-22;1196;2;1048
607;Stojmir;Bramanska;14-Dec-09;1064;2;1182
608;Rut;Szupryt;22-Feb-08;1939;1;1884
609;Gaudencjusz;Pietrowicz;5-Jun-90;339;1;1392
610;Helmut;Ruther;26-Jun-09;138;3;1055
611;Tworzys³aw;Siatecki;12-Sep-04;1319;3;913
612;Karol;Zamecznik;2-Dec-05;1909;1;1831
613;Cezariusz;Frescha;18-Oct-16;1980;4;1308
614;Teodor;Parwolik;15-Aug-13;588;4;1375
615;Bo¿ymierz;Kohot;21-Jan-95;258;1;1409
616;Gabin;Tosnowiec;19-Jan-97;390;4;450
617;Wierzchos³aw;Popidek;11-May-96;1915;2;1169
618;Wasyl;Koszalnik;8-Nov-04;1342;4;1680
619;Barnaba;Fruga³a;16-Feb-94;652;3;1007
620;Axel;Kuœcielak;22-Sep-05;688;3;1586
621;Atanazy;Roczniok;11.mar.03;206;4;1988
622;Œwiêtos³aw;Maruczkiewicz;17-Oct-04;1787;1;942
623;Czes³aw;Andresyn;9-Dec-99;578;3;1656
624;Rodryk;Zason;29-Oct-08;1225;1;1432
625;Sebald;Lentiajew;9-May-20;1170;2;589
626;Bolebor;Salwitzek;6-Nov-02;1127;4;1221
627;Adrian;Czimalla;9-Feb-19;318;3;439
628;Bolebor;Sieko;8-Sep-99;47;1;514
629;Bogumi³;Z³otowicz;29-May-91;2108;4;1538
630;Radziwoj;S³abosz;27-Feb-00;1313;2;169
631;Wszebor;Frimasch;08.mar.93;1270;3;671
632;Budzigniew;Stajszczyk;11-May-22;2118;2;554
633;Œwiêcimir;Sierpniak;3-May-13;1030;4;1411
634;Alan;Menasik;23-Jan-90;1292;2;1624
635;Dan;Perduta;27-Oct-17;607;4;583
636;Czechoñ;Holecki;5-Jul-06;2134;1;1995
637;Mauryn;Krycuk;5-Jun-06;1978;1;412
638;Eulogiusz;Sitkowiecki;5-Oct-94;443;1;404
639;Olgierd;Skor¿epa;30-Jan-96;1167;4;265
640;Chryzostom;Fêgowska;5-Sep-04;771;4;1138
641;Leonard;Stibbe;20.mar.96;17;3;386
642;Budzigniew;Rogol;12-Dec-98;882;1;1309
643;W³odzimierz;Znaniecki;15-Jun-97;1496;4;1048
644;Szczepan;Ajdacha;9-Jan-91;535;2;805
645;Kwiryn;Oklasiñski;18.mar.99;2050;3;496
646;Epifani;Borajkiewicz;21-Apr-95;283;2;676
647;Nehemiasz;Scharnik;30-May-98;1814;3;766
648;Dobrociech;Güntzel;05.mar.96;1613;4;385
649;Eustachiusz;Dykas;6-Jan-17;982;4;597
650;Alpinian;Liguœ;21-Jun-22;511;1;777
651;Pakosz³aw;Chrzeœcian;27-Jan-08;328;3;323
652;Ewald;Steinhofer;13-Sep-99;383;3;1379
653;Cecyliusz;¯uchowcow;5-Feb-91;864;3;1255
654;Drogos³aw;Walarz;9-Jan-08;528;3;740
655;Sulimir;Liszun;26-Aug-92;1167;1;127
656;Arystarch;Staier;12-Oct-09;1212;4;1140
657;Florenty;Tutula;23.mar.14;542;4;1330
658;Œcibor;Tuchalski;13-Apr-09;237;3;591
659;Symplicjusz;Pasisz;8-May-05;1246;1;826
660;Sergiusz;Swierczyk;15-Feb-13;212;1;64
661;Romuald;Kruzycki;20-Jun-08;1883;4;1697
662;Dezyderiusz;Baselak;26-Feb-04;1584;3;1151
663;Prosimir;Bo³ochow;8-Jan-95;353;1;1791
664;Beatus;Cze³owan;7-Jul-13;72;3;906
665;Micha³;Koziniecka;15-Feb-95;309;3;1071
666;Balbin;Toroniewicz;28-Nov-09;899;4;1016
667;Rafa³;Halamusz;1-Oct-05;155;2;790
668;Wszegniew;Hugeth;20.mar.17;502;3;197
669;Maksymilian;Hejger;5-Nov-00;2042;4;1690
670;Galezy;Skibiñ;18-Jan-00;1789;4;1435
671;Mirogniew;Gryskiewicz;17-Aug-21;1827;3;1329
672;Dalegor;Fabiszczyk;24-Apr-21;1528;2;1954
673;£ucjan;Juliano;14-May-00;261;1;809
674;Felicjan;Pisulewski;2-Dec-92;718;4;1606
675;Abdiasz;Bo³onkowski;25-Aug-01;202;1;599
676;Dobrociech;Cukermann;30.mar.96;1469;1;1010
677;Sulimierz;Pyszko;30-Jan-10;667;3;749
678;Justynian;Friedich;9-Jul-08;1896;1;1546
679;Adolf;Bobeœko;21-Feb-93;139;1;993
680;Serafin;Talabski;17-Jul-93;713;3;1930
681;Kandyd;Samarak;15-Oct-08;1756;4;1455
682;Teodor;Goleciñska;16-Oct-22;1830;3;164
683;Prokop;Patecz;2-Oct-93;2127;4;1120
684;Wiktor;Pabiach;10-Jan-90;497;3;1852
685;Job;Bolus;29-Sep-20;1103;1;747
686;Bronimir;Dobrogórski;27-Oct-16;759;1;999
687;Flawiusz;Szameto;18-Feb-14;1235;1;1056
688;Kondrat;Zowall;7-Aug-16;469;3;306
689;Jacenty;Jêdrzec;27-Apr-18;440;2;1490
690;Lenart;Santa;17-Dec-17;1733;3;690
691;Lubos³aw;Turnia;10-Apr-13;1465;2;680
692;Damian;Nowiczka;9-Jul-16;1106;4;1940
693;Sobies³aw;Rotasiewicz;10-Dec-02;2026;4;869
694;Sykstus;£usiakowski;22-Jun-17;1730;3;1078
695;Wiktorian;Pa³atajko;23-Dec-91;1520;4;1173
696;Benon;Po³owieñ;13-Jun-97;2112;1;398
697;Gabor;Trylski;9-Jul-21;960;3;184
698;Ambro¿y;¯ojdŸ;25-Oct-16;841;1;1879
699;Racimir;Pozyby³a;29-Nov-94;75;4;869
700;Witomir;Tolo;12-Jan-22;961;4;176
701;Gos³aw;Gamu³kiewicz;13-Aug-08;844;4;1788
702;Eligiusz;Szumielewski;30-Jul-20;1971;1;234
703;Wolmar;Sawarzyñski;20-May-92;1115;2;1416
704;Dzier¿ys³aw;Szamach;20-Dec-01;1271;1;1033
705;Lew;Enders;7-May-05;931;2;1313
706;Egon;Klejnfinger;19-May-18;485;3;10
707;Hygin;Kiersikowski;24-Jul-99;1823;3;402
708;Jozafat;Szpigelman;1-Aug-16;1121;4;635
709;Pêcis³aw;Ziêtarski;27-Oct-10;549;1;1914
710;Zdobys³aw;M¹dlikowska;10-Sep-16;1085;2;69
711;Agapit;Dubakowski;17-Jun-99;1271;2;574
712;Dolores;Radziwilski;20.mar.91;1417;4;1464
713;Flawiusz;Ninning-Tatarek;27-Apr-06;925;3;264
714;Prochor;Jeszowicz;18.mar.10;1976;1;484
715;Lucjan;Ce³niaszek;16-Nov-14;1729;4;1594
716;Czcis³aw;Jonowy;18-Apr-16;1008;4;1147
717;Grodzis³aw;Gisterk;26-Apr-92;674;2;1278
718;Czcis³aw;Nowczan;18-Feb-22;1869;1;685
719;Czcis³aw;Berdzichowska;18-Apr-93;1334;4;1408
720;£ucjusz;Scibisz;11-Aug-04;1858;3;799
721;Dobrogost;Segarska;6-May-95;655;2;594
722;Gotfryd;Kochniarczyk;28-Jul-19;1626;3;850
723;Ulryk;Turadek;30-Sep-20;1119;2;1874
724;Nikanor;Kurlenko;26-Oct-93;585;2;1106
725;Leoncjusz;¯uklina;04.mar.96;810;2;1962
726;Napoleon;Kurczejko;22.mar.12;512;3;1702
727;Leoncjusz;Sawirszenko;7-Oct-98;687;4;1464
728;Nelly;Kopoæ;13-Jul-98;1230;4;1410
729;Oktawian;Galacik;21-Sep-92;2001;3;1809
730;Czêstomir;Wruszkowiak;3-Dec-12;22;2;559
731;Wit;Ra³owski;23-Nov-99;1426;4;265
732;Orestes;Hatey;23.mar.22;1876;4;123
733;Wolimir;Mu¿yk;17-Nov-96;1837;4;36
734;Albaniusz;Symczyszyn;9-Dec-95;2029;2;150
735;Longinus;Polewka;28-Nov-09;1901;2;1939
736;Karolin;Szlozarek;22-Jan-90;463;2;1053
737;Unis³aw;Schwietz;14-Feb-07;1983;2;161
738;Angel;Wilchowy;2-Oct-10;1622;1;962
739;Bogusz;Kurzana;25-Dec-90;99;4;1562
740;Dziers³aw;Foltin;21-May-98;1575;4;1967
741;Zygfryd;Konduszek;26-Nov-21;1759;4;506
742;Hiacynt;Ewertyñski;7-Oct-18;1733;2;912
743;Szczêsny;Jendryszak;16.mar.06;456;3;1036
744;Zbroimir;Dickheiwer;10-Jul-97;788;3;1573
745;Jarope³k;Zakêpski;5-Jun-01;1919;2;878
746;Czcibor;Flügge;31-Dec-92;1765;3;726
747;Beniamin;Watach;27-Jul-00;1069;4;438
748;Wszemi³;Garwatowski;25-Jan-19;502;2;1169
749;Grzegorz;Bie¿enko;29-Jan-00;509;2;391
750;Domarad;Zwizyn;15-Apr-20;1162;1;227
751;Klaudiusz;Pi¹der;17-May-92;2012;1;1557
752;Cecyl;Kisicz;10-Nov-91;399;1;840
753;Bo¿ys³aw;Procharski;19-Jan-14;1284;3;1446
754;Siemowit;Nand¿a;17-Jun-17;1190;1;1005
755;Gawe³;Ryba-Romanowski;11-Oct-95;707;4;706
756;Eustachy;Chórzombek;13-Oct-90;666;1;714
757;Stojmir;P³arzeta;12-Feb-07;641;1;340
758;Aron;Piwer;14-Feb-04;2070;2;394
759;Boguchwa³;Denysiuk;24-Apr-97;862;1;998
760;Donat;Olborski;11-Dec-20;1544;2;165
761;S³awoj;Bozun;26-Feb-00;378;1;1261
762;Mieszko;£yczyk;16-Sep-95;1264;4;975
763;Trzebimir;Waciór;17-Oct-12;573;4;1540
764;Borys³aw;Bednarek;11-Aug-19;1372;4;361
765;Demokryt;Katarzyñczuk;14.mar.22;1857;1;1801
766;Hugon;Mudent;4-Jan-99;748;3;594
767;Piotr;Ubowski;14-Oct-90;1368;2;1142
768;Ksawery;Setna;29-Sep-90;1922;3;750
769;Trofim;Zaj¹cz;14-May-20;1553;4;595
770;Chryzostom;Kernic;9-Apr-22;164;2;1684
771;Wodzis³aw;Grzasiuk;23-Nov-08;1621;3;1305
772;Ferdynand;Hohendorff;12-Dec-13;912;4;1871
773;Roderyk;Binenda;12-Sep-18;1516;3;664
774;Lew;Matyjonek;08.mar.05;860;4;1842
775;Domicjan;¯ó³bak;25-Oct-99;1545;3;608
776;Rut;Wowczko;21-Sep-90;1482;4;1379
777;Wszeciech;Michór;9-Apr-06;317;2;214
778;Lewin;Arasimczuk;13-Jun-99;1708;4;1323
779;Leopold;Giliñski;1-Jul-92;2020;2;1238
780;Laurentyn;Wiecznik;27-Nov-22;1390;4;1018
781;Wszeb¹d;Karaszczak;14-Feb-16;2034;2;677
782;Apolinary;Dandzward;11-Nov-92;491;4;1011
783;Hugo;¯golik;29-Sep-16;888;2;1182
784;Mansfet;Natkañczyk;26-Nov-12;265;1;1117
785;Apolinary;Chamrot;11-Jul-00;1467;2;1272
786;S¹domir;Pryssok;8-May-06;1469;4;1434
787;Bonifacy;Wolasza;14-Sep-96;2059;1;755
788;Uniemys³;Po³czek;13-Sep-99;1708;3;238
789;Bogumir;Lubicz-Krupowicz;27-Apr-01;1110;3;1255
790;Dalebor;Rozperski;9-Jan-19;2077;3;1260
791;Nawoj;Marcyjanek;20-Feb-10;1498;4;1550
792;Stos³aw;Stuczko;24-Sep-05;406;3;633
793;Gorzys³aw;Stendzina;02.mar.96;1433;2;1505
794;Matron;Kad³ubiec;9-Feb-04;1537;1;1200
795;Lewin;Schoenek;20-Sep-09;500;1;1074
796;Gwidon;Ostorowski;20-Oct-22;1181;4;1307
797;Natanael;Niechwiedowicz;19-Jun-02;479;1;291
798;Grodzis³aw;Saletry;24.mar.15;1889;2;1814
799;Marceli;Hajdmacha;27-Sep-96;2086;4;598
800;Odil;Btawdzin;26-Dec-13;777;2;258
801;Dacjan;Kohorewicz;11-Aug-97;1471;1;1316
802;Emil;Karzanowicz;8-Apr-16;2110;2;1021
803;Siemis³aw;Wawrzuszyn;22-May-18;1770;4;1847
804;Jacek;Sad³awska;24-Aug-12;1446;3;1798
805;Magnus;Podo³owski;28-Dec-22;1433;4;974
806;Janusz;M³odo¿eñca;6-Jan-06;1768;2;369
807;Bertrand;Hornawska;22-Jun-00;1922;3;1118
808;Idzi;Kotul;22-Oct-15;1876;2;594
809;Oleg;Okieñczyc;5-Apr-17;1613;2;605
810;Racimir;Gwaliñska;10-Sep-03;588;3;1005
811;Chocies³aw;Bartszewicz;6-Jan-18;1551;3;1092
812;Siemiodrog;Kupasa;6-Apr-06;141;1;1890
813;Ireneusz;Sandnes;16-Jul-99;948;2;251
814;Dytrych;Elznic;11-Jun-13;1704;1;1263
815;Faustyn;Tkoczyk;13-Apr-14;1318;2;1744
816;Sabin;Hasmulin;22-Apr-93;735;3;1109
817;Sylweriusz;Coda;4-Nov-00;519;2;759
818;Wendelin;Trukan;30.mar.10;1010;1;305
819;Zbygniew;Siwacki;12-May-01;704;4;126
820;Daros³aw;Telusiewicz;5-Aug-19;1048;2;614
821;Amon;Zamecznik;21-Jan-91;50;3;202
822;Krystyn;Sienkie³³o;04.mar.22;1385;2;989
823;German;Siœniewska;26-Jan-00;43;4;736
824;Bernardyn;Eismunt;8-Nov-16;1629;2;1400
825;Œwiêtos³aw;Samaszko;19-Oct-15;1732;1;1656
826;Jazon;Poterk;4-Dec-19;689;3;1633
827;Micheasz;Piekoszowski;28-Jul-97;140;4;1221
828;Romeo;Lanygner;29-Jan-95;1625;3;1068
829;Klaus;Komiarzyk;14-Nov-91;1290;1;592
830;£ukasz;Halerka;29.mar.92;1677;1;1025
831;Krzesimir;Kratczyk;15-Nov-22;1025;4;448
832;Têgomir;Cinek;29.mar.15;830;2;845
833;Antonin;Fasdryjok;4-Nov-18;1376;2;311
834;Bogumi³;Biczyc;11-Sep-90;1674;1;742
835;Krzesis³aw;Giere;7-May-05;1337;2;1845
836;Natanael;Gadzicki;6-Jul-05;772;1;1607
837;Sebastian;Horyszna;10-Jan-00;2051;2;455
838;Marcel;Dziemaszkiewicz;29-Oct-19;189;3;174
839;Nestor;Tessar;11-Feb-09;639;4;1996
840;Anastazy;Dziergawko;1-Nov-13;289;4;260
841;Stos³aw;Bocewski;21-Dec-19;520;4;124
842;Pankracy;Cuszke;28-Dec-96;1369;4;431
843;Wiaczes³aw;Ksiñski;3-Sep-01;11;3;1202
844;Mi³orad;Klembrowski;23-Nov-14;657;3;422
845;Iwon;Æwiaka³a;24-Jun-97;478;2;1473
846;S³awoj;Hedrich;18-Dec-99;1668;1;610
847;Radomir;Litkinowicz;26-Oct-14;435;1;1370
848;Wszeb¹d;Bartczak;22-Dec-02;269;3;1486
849;Krystyn;Karulewicz;30-Oct-91;2142;4;1651
850;Jan Gwalbert;Nagabczyñski;10-Jun-03;2091;3;405
851;Goar;K³apæ;24-Sep-07;1599;2;1569
852;Nikodem;Owdziej;20-Oct-00;1143;2;723
853;Sulirad;Pozeñ;7-Sep-22;1266;3;1305
854;Rajmund;Ceron;26-May-15;611;2;216
855;Oktawian;Sopotuch;16-Dec-96;2116;4;736
856;Dobromi³;Kostyrski;20-Dec-19;1023;4;1466
857;Kondrad;¯eliasz;20-Nov-01;629;2;858
858;Wszemi³;Wolada;27-Oct-07;96;3;1320
859;Angel;Posiada³a;20-Sep-95;1354;1;658
860;Eweryst;Stepañczuk;12-May-98;2111;4;1722
861;Iwon;Nurzak;17.mar.00;1919;1;582
862;Czcibor;Krzepiñski;5-Oct-07;2012;1;73
863;Cieszymir;Cho¿uj;3-Apr-18;1693;1;1975
864;Tomasz;Cielarek;4-Jan-22;239;3;1
865;Siemiodrog;Po³hañ;2-Sep-22;672;2;688
866;Ezechiel;Sobolenko;15-Aug-15;1377;3;104
867;Radogost;Tarnowski vel Czarnecki;4-Feb-14;2105;4;1700
868;Nehemiasz;Draszler;3-Dec-18;894;2;1767
869;Drogos³aw;Kenel;15-Jun-11;1653;4;868
870;Mojmir;van Weerts;25-Oct-13;605;2;154
871;Jonatan;Glacias;27-May-97;1003;2;11
872;Eudoksjusz;Motych;5-Jul-96;1252;2;1406
873;Rados³aw;R¹mpel;27-Jan-96;1228;1;1264
874;Kastor;Hopej;5-Sep-95;1021;4;25
875;Spycigniew;Kaliniowski;19-Oct-06;2075;1;1098
876;Wszeciech;Fon¿ychowski;26-Jan-20;1257;1;902
877;Danisz;Krongauz;29-Aug-21;1018;2;1859
878;Jaromir;Hantz;6-Jul-13;1021;4;1407
879;Berno;Bazylewski;13-May-92;1472;2;435
880;Konstanty;Miedrzew;11-Jul-01;1321;1;903
881;Tycjan;Thielsch;10-May-07;1442;2;710
882;Beniamin;Danbiec;19-Feb-07;179;1;357
883;Cieszygor;Sleciñska;17-Jan-98;110;2;1415
884;Roderyk;Grega³a;13-Jul-95;362;1;287
885;Eweryst;Grzesiak;1-Sep-05;421;1;523
886;Wilibald;Waldoñ;28-May-00;1329;4;1530
887;Czêstomir;Matroks;16-May-08;1250;1;21
888;Gerhard;Barchacz;11-Jan-18;2035;2;175
889;Czech;Wykuœ;29-Jun-95;256;1;1171
890;Naum;¯aradowicz;10-Aug-03;451;3;564
891;Lutogniew;£adomirski;12-Feb-91;764;4;1757
892;Kandyd;Œwiêcik;27-Oct-17;2079;4;925
893;Lilian;Gancarzczyk;21.mar.98;6;3;1925
894;Florian;Hajworoñski;02.mar.00;1379;1;986
895;Barnaba;Macho³o;2-Jan-05;168;2;374
896;¯yros³aw;Dzinek;2-Jul-05;624;3;1812
897;Gabin;Hu³yk;17-Apr-94;2000;2;974
898;Warcis³aw;Bartaniak;10-Dec-10;1384;3;880
899;Arseniusz;Zió³kiewicz;07.mar.00;1670;4;1841
900;Bean;Grobla;29-Dec-98;1816;2;415
901;Dalegor;Wyputa;3-Aug-11;460;2;328
902;Machabeusz;Nesbitt;13-Feb-19;2064;1;420
903;Charyzjusz;Kurzorek;26-Nov-02;455;3;1026
904;Donat;Krzy¿asiak;7-Nov-07;1560;1;1429
905;Kiry³;Mêzglewski;28-Apr-17;164;4;1971
906;Wiêcemi³;Rowland;20-Jul-18;1415;4;1666
907;Arnold;Utrysko;9-Oct-95;443;4;1791
908;Szczepan;Kentla;9-May-16;831;2;1972
909;Addar;Fecynicz;17.mar.97;1375;4;1622
910;Miromir;Wachniewicz;9-Jun-03;389;1;660
911;Nosis³aw;Kurdonowicz;27-Jan-90;2108;4;1712
912;Szymon;Majchreczyk;21-Jan-01;1624;2;1378
913;Antym;Staranczak;29-Jul-21;343;2;433
914;Sulis³aw;Czeryszkiewicz;16-Nov-97;827;1;1722
915;August;Morsyn;5-Sep-09;861;1;1477
916;Erwin;Guzylak;04.mar.00;1987;1;1313
917;Petroniusz;Maulenberg;26-Apr-18;278;2;157
918;Mêcimir;Charpo³a;14-Oct-10;1081;1;407
919;Godfryd;Kerkewicz;21-Apr-14;1836;3;690
920;Domawit;Owieczko;20-Jul-09;636;4;1871
921;Karol;£êgowiecki;09.mar.96;1062;2;1949
922;Florenty;Masztur;20-May-22;837;3;475
923;Ninogniew;Chech³o;6-Dec-05;320;1;1900
924;Pafnucy;Ledler;12-Apr-90;1985;3;973
925;Bazyl;Sapo³yga;1-Aug-92;750;3;242
926;Skarbimir;Mamyœ;27-Feb-18;275;2;454
927;Przybys³aw;Opielka;31-Oct-07;1735;1;1968
928;Siemis³aw;Biczo;20-Nov-05;669;3;1333
929;Sofroniusz;Bia³ogórzec;27-Jan-94;2114;2;1659
930;W³odzimir;Miechowiecki;21-Aug-11;819;2;173
931;Telesfor;Gie³zakowski;31.mar.91;748;4;1703
932;Spycimir;Gerwas;5-Dec-22;364;3;1451
933;Dzier¿ymir;Ciuberek;3-Jan-16;1185;3;1222
934;RenÃƒÂ©;Sepiór;28-Oct-93;384;1;1839
935;Alban;Boboñski;6-Oct-18;1339;4;1354
936;Odo;Cwudziñski;8-Aug-21;341;2;1243
937;Zachariasz;Wa³kuski;21-Dec-16;848;4;244
