478;Szczêsny;Kizyñ;417174101;82;129;41-940;1607
479;Paschalis;Dobranowicz;413758358;34;300;16-310;315
480;Filemon;Jenieljañczyk;944674683;42;946;40-062;31
481;Jan Chryzostom;Gierenszkiewicz;298649899;1;978;88-100;1433
482;Dobromir;Szybelski;362585944;189;547;36-054;1208
483;Mokij;Zirankowska;804692732;130;711;90-762;710
484;Damaris;Karwowicz;332437610;96;809;14-106;326
485;Tworzys³aw;Tor¿ewik;304829542;114;246;83-033;1761
486;Epifan;Ditfeld;128746713;13;211;27-515;135
487;Sozant;Czyrynowicz;303996840;62;493;23-460;1008
488;Sulis³aw;Rulak;465730307;156;140;32-541;761
489;Arnold;Paw³uszewski;848730197;2;692;13-111;365
490;Liboriusz;Ciamasioty;592206657;149;785;08-330;1198
491;Gaspar;Helmis;902711867;131;56;64-729;377
492;Bazylid;Kurczodyna;896763901;156;264;30-694;1041
493;Naczes³aw;Weintrit;787544644;12;43;82-103;1697
494;Unis³aw;Menzner;408504337;27;188;86-212;1190
495;Tobiasz;Nabiel;615292758;84;153;43-309;633
496;Manfred;Sowiczyñska;937179449;159;467;32-593;1920
497;Celestyn;Grycuniak;876309768;112;115;47-200;579
498;Abel;£agoszowiec;114759934;77;121;32-828;49
499;Amon;Biziñ;825908141;28;191;42-233;1589
500;Zefir;Mahnke;778436394;10;4;89-400;2005
501;Bratumi³;Pierach;203182162;133;7;39-200;1739
502;Idzi;Deviat;694942184;110;1000;59-420;1811
503;Sieciech;Nieporowski;170330507;195;562;81-424;785
504;Strze¿ys³aw;Kiejzo;179041300;141;179;08-114;1649
505;Gaudenty;Mietianiec;903359572;27;719;14-260;1554
506;Izajasz;Cyrandy;871697801;110;956;94-251;202
507;Liboriusz;Sugiel;717305576;31;347;32-541;777
508;Czcibor;Krywin;871394638;102;311;33-322;1319
509;Boguchwa³;Chomyszcz;359981503;55;160;50-452;1917
510;Nikifor;Przybieracz;277521179;147;832;09-408;1417
511;Herbert;Cecner;879956372;197;10;43-310;1658
512;Oktawian;Bowtromiuk;396588961;180;630;80-352;373
513;Maksym;W³ostek;989231214;109;798;50-420;933
514;Niegomir;Chondoszko;769153273;90;362;35-213;1822
515;Izydor;Szwarcbach;376666473;78;929;95-073;644
516;Lambert;Petersz;853269585;180;385;80-819;837
517;Trzebowit;Buc³aw;373527995;185;421;73-110;1845
518;Wies³aw;Hanneman;149098513;135;922;46-020;829
519;Mironieg;Scibiak;116442421;58;888;61-607;559
520;Nestor;¯agiewska;268891100;51;735;16-310;1408
521;Batszeba;Leczyk;284476383;103;760;62-590;1631
522;Zygmunt;Merwiñski;335926467;130;559;64-115;1924
523;Lubos³aw;Stachul;550421971;79;881;06-425;971
524;Dorian;Koca;301703042;104;204;40-215;815
525;Waldemar;Szmytek;470572329;6;936;01-924;1922
526;Cezariusz;Pobratyñska;691691534;5;196;78-312;843
527;Liberat;Begór;475639281;34;837;07-440;1993
528;Godzimir;Kinaœ;204020297;34;743;17-120;147
529;Edward;Dekowski;195777411;13;991;37-405;1591
530;Tworzys³aw;M¹dzela;770359601;196;200;17-100;920
531;Kwiryn;Skowicki;277158158;15;130;42-216;122
532;Bruno;Zanoza;532889331;167;712;00-022;80
533;Jonasz;Szczygielski;515072228;81;964;85-790;1638
534;Ferdynand;Golowiarz;528908300;61;716;70-010;1797
535;Dzier¿ymir;Bajbarek;483573360;57;974;91-225;988
536;Damazy;Deszczkowska;316483591;51;316;57-230;683
537;Lewin;Bachhman;495322274;137;268;45-403;984
538;Rodryg;Zalaga;487211993;97;470;58-321;1324
539;Izydor;Szurim;955324400;111;80;60-533;1924
540;Izajasz;Szafor;940116959;131;299;02-859;311
541;Pakosz;Golcak;367567446;28;329;60-284;937
542;Seweryn;Maukiewicz;989489250;29;927;87-640;1468
543;Samuel;Rozlewicz;914155179;182;163;42-605;2029
544;Cecylian;Podwiak;904653039;97;932;37-415;2016
545;Ciechomir;Pl¹sak;819068477;74;746;66-014;91
546;Korneliusz;Wiórek;831201728;98;1;80-175;709
547;Przedwoj;Rymaniuk;244275013;62;173;49-100;1507
548;Józef;Kuœman;498976948;170;611;86-302;1433
549;Hugo;Greckel;300110325;47;434;45-561;790
550;Jaros³aw;Kunig;181959978;120;732;19-200;875
551;Lutobor;Schufreida;940221044;97;359;19-300;1066
552;Sofroniusz;Korumny;983751824;199;589;93-430;1418
553;Klaudian;Snitkiewicz;442784724;81;501;27-650;1944
554;Witomi³;Galis;512769547;131;594;39-310;1243
555;Dragomir;Magusiak-Duda;687533152;123;512;83-240;1628
556;Czêstogniew;Menchowska;883682284;136;660;51-507;1868
557;Niecis³aw;Rafa³kowicz;577863014;18;836;89-100;1941
558;Lutobor;Ciakowska;680395123;101;370;44-240;1577
559;Toligniew;P³onczyñski;117908038;97;15;58-301;1099
560;Dawid;Krampic;207729263;77;828;96-503;65
561;Zbys³aw;Purk;780314805;5;639;41-806;1375
562;Ciechomir;Ufel;988287183;28;755;15-265;1725
563;Tristan;Dzidziura;169388026;67;547;37-414;209
564;Asteriusz;¯o³tyniak;527831804;120;258;42-672;516
565;£ukasz;¯ynola;207361361;156;387;42-280;871
566;Przybywoj;Smaczniñski;599071146;189;111;96-500;557
567;Bogumi³;O³biec;871029028;117;548;14-200;67
568;Mateusz;Taraszczyk;624469129;127;69;39-305;1816
569;Wrzes³aw;¯alizowski;826285932;169;962;18-220;921
570;Odyseusz;Pêkola;562487911;169;49;16-400;1467
571;Achacy;Weyrauch;649269907;1;821;85-155;750
572;Domarad;Gubrysiak;962951862;148;750;72-300;2014
573;Sulimir;Biera;184778802;36;932;91-051;1067
574;Mêcimir;Hullok;944896890;143;760;68-120;464
575;Przemys³;Boks;808780995;36;863;48-303;1613
576;Domawit;Jenarzewski;264331327;104;254;16-040;1439
577;Mirogniew;Stroczko;654372625;24;207;58-300;388
578;Bazyl;Zaobidnyj;324230441;129;259;87-140;870
579;Arseniusz;Sobór;507236236;44;786;26-610;1883
580;Konstantyn;Dubacki;545926884;165;71;59-216;1310
581;Tacjusz;Mêderek;577523580;169;575;05-400;323
582;S³awosz;Kupferszmidt;803177461;182;977;54-044;1873
583;Rufin;Szachlarski;654564479;30;954;63-930;300
584;Goœcimi³;Razniewski;784249111;131;809;26-920;931
585;Agapit;Rembielewski;526671711;160;834;03-829;783
586;Salwin;Koso³;582262808;156;360;95-047;1235
587;Kalistrat;Be³dewicz;722791067;69;670;71-809;1917
588;Wac³aw;Isek;464207702;156;111;43-602;1282
589;Demokryt;Bierników;328058193;152;506;44-241;1207
590;Tworzys³aw;Dobin;801155901;106;406;02-784;1795
591;Narcyz;Baœciuk;230358578;200;549;05-190;1083
592;Mœcigniew;Habirska;722937421;13;914;41-506;2030
593;S¹domir;Gejssler;947521775;87;387;26-015;1658
594;Wiêcerad;Siwdej;245430700;45;308;80-444;981
595;Tomis³aw;Drajlich;887037850;107;414;16-010;1551
596;Paramon;Kiroñski;796575445;157;391;98-331;1145
597;Edwin;Chyszberg;668829946;171;386;27-530;463
598;Zdziwoj;Domszajt;627110410;35;622;15-861;100
599;Niezamys³;Klimski;274429284;58;836;60-909;514
600;Mi³osz;Menefeld;144990101;62;86;87-335;1169
601;Budziwoj;Pêdkowska;995100373;169;416;08-221;418
602;Mi³owan;Niezdropa;925108019;32;639;32-200;1221
603;Maciej;Zwolski;159276646;15;674;95-083;893
604;Jonatan;Naibee;851683203;198;57;30-553;495
605;Rudolf;Soœ;592757066;76;302;24-340;1583
606;Karp;Hudyka;382784896;156;881;05-303;1027
607;Sewerian;Tajgunów;314593369;70;232;76-150;1693
608;Pankracy;Go³¹zka;673866013;38;77;29-145;1646
609;Ageusz;Padolec;264132372;129;954;44-120;101
610;Egon;Bladzikowski;648738545;105;881;87-865;1421
611;Bjorn;Prej¿endanc;501379132;7;875;00-670;100
612;Bratumi³;Bia³odny;228819915;141;177;31-043;291
613;Platon;Szawarzyñski;379270366;9;278;93-481;1473
614;Przybywoj;G¹growski;435819538;91;694;75-232;1981
615;Mœcis³aw;Lektorowski;597037831;72;234;05-085;868
616;Trzebis³aw;Pochopieñ;913764037;6;84;67-240;749
617;Moj¿esz;Aniotek;864153839;109;567;26-010;889
618;Erwin;Kopcik;295599825;117;779;42-690;14
619;Sergiusz;Niedzila;634385822;39;341;43-303;1117
620;Walentyn;Trociak;600896484;48;360;39-120;1202
621;Godzis³aw;Dyrszczka;731466025;1;352;16-304;344
622;W³oœcibor;Ko³odzieike;661070224;64;206;41-936;1085
623;Soter;Rozpêdzik;959583783;141;318;03-136;1995
624;Dzier¿ykraj;Wielobóg;593720293;94;269;70-352;173
625;¯ywis³aw;Antochowski;584442591;99;956;35-304;1011
626;Tolimir;Deredowski;532567063;117;331;63-703;832
627;W³adys³aw;Galinajtys;272881067;72;474;10-056;1761
628;Siestrzemi³;Telelak;219654108;43;686;87-731;1258
629;Balbin;Sajdyk;191036139;130;217;09-226;1403
630;Napoleon;Miêszkowska;848594667;93;387;18-423;472
631;Remigiusz;Schaczyñski;204950342;129;909;58-217;105
632;Angel;Kanty;989483139;178;591;00-001;34
633;Radzim;Krajnyczyn;336726533;125;135;68-208;165
634;Walter;Tulenda;805432562;99;638;39-308;654
635;Boles³aw;Steñski;414923610;183;7;72-311;1305
636;Reinhold;Czu³ek;698650390;103;939;87-806;820
637;Ksawery;Slosarek;608754840;38;417;87-400;1968
638;Ludwik;Fotjanowski;500527401;190;41;41-807;338
639;W³oœcibor;Szyndorski;418462959;64;406;85-757;61
640;Brodzis³aw;Gnitszuk;734277062;68;958;20-802;1366
641;Wiêcerad;Drengk;986780881;199;154;71-497;244
642;Odyseusz;Miet³o;385780727;150;568;21-007;1536
643;Drogomys³;Giele;576421585;145;313;91-479;784
644;Bogudar;¯oó³kowska;296245451;154;168;19-411;981
645;Efrem;Ugha;226075508;17;115;53-662;960
646;Maciej;Szmoto³ocha;683510341;168;624;64-550;600
647;Czêstowoj;B³yskuñ;230206204;7;278;23-225;312
648;Witomys³;Sitkiewicz;351788790;9;678;32-086;1160
649;Medard;Siegmundczyk;241580934;34;401;06-100;1680
650;Izydor;Mitryk;584529731;24;227;96-500;939
651;Sulis³aw;Sy³kowski;969951966;71;776;59-220;1538
652;Szwieciech;Krawutsche;365254707;74;544;92-761;1832
653;Blizbor;Bohunke;145616892;51;420;36-002;1612
654;Gaspar;Cielek;825567778;72;872;42-600;168
655;German;Kupiszak;132732091;180;217;78-600;1805
656;Bolemys³;Jasnota;400264511;102;240;05-800;1278
657;Nikifor;Knuta;258677081;120;456;31-526;1361
658;Godzimierz;W¹chara;132139847;122;250;43-602;1133
659;Alban;Garciniec;739135560;118;231;99-232;79
660;Przedbor;Bibersztejn;969268314;21;547;62-220;472
661;Sobies³aw;Apostolu;190538103;27;271;41-711;2020
662;W³odziwoj;Jaksam;235203605;13;248;60-571;458
663;Innocenty;Sarmatiuk;298768417;146;353;39-203;220
664;Filemon;Biecheisen;338829320;28;391;41-943;959
665;Ubald;GoŸdzieñska;200014240;163;513;08-110;52
666;Grzegorz;Godin;614377337;83;898;23-460;363
667;Tomir;Iwielska;248567569;49;456;06-406;977
668;Wirginiusz;Falejewski;776748389;66;446;03-197;1625
669;Rainer;Hardyj;152802506;101;891;14-100;533
670;Zygfryd;Giwerski;787165204;17;196;99-416;192
671;Boles³aw;Chmaj;676704871;61;537;09-204;499
672;Dobiemiest;Stacina;782695551;87;533;42-226;1386
673;Wincenty;Bekow;396862419;83;360;58-560;1207
674;Mi³owit;Nochawica;630300564;191;971;32-329;709
675;Spycigniew;Szumachowicz;318192588;71;738;66-434;1032
676;Batszeba;Wibrowski;344015123;135;112;39-123;1016
677;Radomir;Paszanda;208108277;32;801;18-430;620
678;Iwan;Chrzczanowski;997096225;87;210;14-520;1500
679;Stanis³aw;Beroziñska;697190257;182;679;47-330;419
680;Wieñczys³aw;Batio¿ko;258371112;155;435;99-314;951
681;Nemezjusz;Zawistowicz;348080599;183;926;91-184;1843
682;Chwalis³aw;Kuziew;894690547;195;532;63-300;1900
683;Wiktoryn;Koziorak;179901823;118;494;50-211;66
684;Mi³owit;Wiœniak;787121779;74;125;08-207;590
685;Wyszemir;Lipejko;497485621;77;396;97-320;307
686;Gotfryd;P³ysiuk;151744918;81;712;01-154;125
687;Dziers³aw;Troszczyñski;368618605;44;154;27-641;821
688;Bohusz;P³omski;681090040;146;254;84-210;1445
689;Bo¿ys³aw;Degóæ;329491736;72;387;66-627;1885
690;Agapit;Eckhard;729370407;138;445;02-033;711
691;Kiejstut;ObrzeŸgiewicz;378574765;12;956;80-605;1045
692;Gebhard;Zintek;509285250;15;205;64-915;461
693;Krzysztof;Grzesica;764449551;49;83;59-307;720
694;Taras;S³óka;939172468;195;752;91-473;861
695;Dionizjusz;Pokarmis;983726391;89;270;52-233;370
696;Rados³aw;Froszkiewicz;221131942;188;866;72-410;691
697;W³adys³aw;Cewuch;392146654;152;837;64-300;639
698;Marceli;Kopcik;165635921;1;724;30-024;278
699;Olaf;Szariak;839787518;75;920;43-600;431
700;Andonik;Kuznicz;650538832;64;954;78-422;405
701;Benignus;Klêczkowski;936597115;136;981;80-060;1235
702;Balcer;Judicki;801183548;64;506;93-222;790
703;Sofroniusz;Odzimek;992856430;171;794;46-380;1406
704;Hermes;Sjanusz;225697000;120;516;86-017;375
705;Gerard;Lipno;305032371;74;520;41-803;1441
706;Godzimir;S³abodkin;546686075;159;697;80-286;1043
707;Dobrymir;Do³otow;326410022;11;554;42-470;1154
708;Mi³owan;Kontra;592940564;97;905;05-622;1266
709;Salwin;Apanasionek;873871278;84;189;67-210;1267
710;Jan Chryzostom;Pachopieñ;452423544;76;599;64-730;1513
711;Dymitr;Merdofel;377221762;112;547;26-025;765
712;Godfryd;Markort;418558747;88;775;10-844;1240
713;Wespazjan;Potupczuk;442224884;146;624;81-718;1881
714;Goœciwit;Szugiero;963386960;47;975;66-510;1916
715;Czcibor;Tatina;839647722;48;277;62-262;1788
716;Leopold;Bobrel;410226001;66;891;43-603;1342
717;Abercjusz;Kat³ubaj;172380371;143;607;96-514;506
718;Cyrus;Nusio;232809109;94;237;17-300;215
719;Zbis³aw;Fundament;188836208;125;57;08-404;646
720;Achacjusz;Gorucht;155272400;62;812;66-600;694
721;Zbylut;Pródlik;947819718;116;641;11-100;1883
722;Wrzes³aw;Herdliczko;301146764;47;248;98-350;1482
723;Edward;Bristiak;964527676;140;687;09-540;326
724;Wszemir;Montgomery;484127659;24;720;33-304;1365
725;Jacek;Koæko;690439755;169;327;64-920;206
726;Jeremi;Chybalski;293292053;193;146;24-105;29
727;Oleg;Sankton;812667147;105;276;70-887;1234
728;Radek;Zabiegaj³o;400605415;67;977;02-412;998
729;Dacjan;¯ugajewska;956418044;102;284;55-080;317
730;Tolis³aw;Kunio;453457445;174;875;60-321;395
731;Lewin;Knafelski;382051337;36;565;57-300;1029
732;Siestrzewit;Rainczak;954027795;56;166;68-121;1585
733;Rodryk;Bomianowski;241280158;104;586;72-314;249
734;Robert;Chwederowicz;170512120;13;330;96-314;157
735;Radomir;Cymerowski;728788297;170;359;78-105;818
736;Spycimir;Zygmunt;205968041;118;700;33-390;342
737;Efrem;Zoltke;535835006;102;970;58-300;1921
738;Krystyn;Blohisz;924325283;186;304;16-124;1560
739;Wodzis³aw;Wisnieski;436902881;9;932;58-560;1029
740;Redogort;Goczó³;999944516;129;271;18-300;1063
741;Wiêcemi³;Szlesiñski;563533781;196;275;87-620;1137
742;Kasjan;Nahajko;417005318;117;642;78-200;1083
743;Mêcimir;Kostrzembski;218976934;74;506;87-321;19
744;Wiktoryn;Spiewanowska;131288327;77;698;05-804;459
745;Miligost;Kostelecki;907585836;52;867;31-409;858
746;Cieszymir;Char¹¿ka;819590324;103;292;59-708;1677
747;Blandyn;Kuprecz;760713099;46;174;11-300;1525
748;Cibor;Szeremski;625517892;47;963;11-500;607
749;Borys³aw;Sagatny;236164857;6;21;64-304;1186
750;Radomi³;Cê¿ka;953634484;168;159;62-513;921
751;January;Wabrzyk;239977781;83;866;35-231;372
752;Adaukt;Nycha³a;166887114;17;496;50-520;390
753;S¹dos³aw;Kuszneruk;278483075;53;500;15-156;63
754;Dzier¿ykraj;Jurs;227134717;134;944;30-323;1192
755;Donald;W³odiarz;839767731;103;227;81-345;1644
756;Rupert;Muntian;496551618;126;981;92-408;1772
757;Roœcigniew;Stangenberg;982289097;156;820;47-470;1612
758;Wincenty;Musiok;588686494;115;382;76-006;1961
759;Olgierd;Bubaniæ;907878011;106;505;64-420;362
760;Hadrian;Arszyniewski;155353037;98;262;03-037;1546
761;Benon;Leis;394456016;162;920;26-680;1929
762;Teodozjusz;Augustajtys;985979932;25;561;81-842;44
763;Zbigniew;Morossanyi;304938020;26;823;73-231;1242
764;Tristan;Dymuszewski;723999133;176;116;81-509;554
765;Ninomys³;Radziasz;695215351;56;242;24-110;445
766;Ciechos³aw;Niewielski;370302829;195;235;02-885;415
767;Niecis³aw;Lenbach;482482242;97;432;07-300;1532
768;Kasjan;Donderski;935639752;160;955;19-110;844
769;Anatol;Potapczyk;705481263;141;437;41-503;1705
770;Bonifacy;Sidnikow;622050652;11;305;16-100;2012
771;Niecis³aw;Waluchniewicz;610500157;123;806;98-275;582
772;Dragomir;Zawalisz;369171946;197;762;87-301;266
773;Oswald;Szkucieñ;742265057;179;194;08-220;1075
774;Bo¿ys³aw;Bronko;994465680;142;891;59-920;379
775;Eudoksjusz;Romier;185020876;114;697;98-331;602
776;Malkolm;Osówiec;876052039;23;781;63-460;397
777;Andonik;£apiejko;586068839;170;918;44-210;509
778;Adolf;Maudowska;783938660;187;670;45-840;1818
779;Dziers³aw;Koliczko;990732503;11;499;08-124;697
780;Œwiatozar;Schreder;337836862;191;787;41-100;991
781;Magnus;Uttecht;879702796;114;245;85-179;1855
782;Wasyl;So³kiewicz;490761839;12;395;28-236;1197
783;Arkady;Liduchowski;626969540;39;538;98-338;1921
784;Bertrand;Hordich;240565256;104;966;39-200;1290
785;Telesfor;Wilbik;722414966;127;637;40-878;972
786;Eustachiusz;Pomocnik;845333396;88;772;05-800;1194
787;Walentyn;Barahas;249846144;118;142;11-600;1339
788;Lutobor;Romaniec;774313203;78;704;57-400;810
789;Cieszys³aw;Rzerzucha;445444625;167;516;73-131;769
790;Herakliusz;Stecil;185924366;22;114;34-625;689
791;Stronis³aw;Maizer;516646308;169;604;37-733;1296
792;Zbigniew;Rokiciak;944033663;145;839;30-621;451
793;Wszerad;Jegorski;999554840;23;704;88-100;1671
794;Fryderyk;Wyle¿ok;674119178;81;448;05-504;1335
795;Bogus¹d;Halliday;829693226;51;392;28-133;1541
796;Jacenty;Kaletke;955570032;138;164;41-700;1189
797;Lech;Ochylski;496210853;134;129;78-100;1929
798;Œwiêtos³aw;Skulicz;278485364;198;989;41-106;2007
799;Matron;¯wirn;310253369;61;228;32-329;260
800;Felicysym;Sufer;807398762;53;231;75-900;368
801;Chryzant;Othman;221848745;2;41;31-418;64
802;Hortensjusz;Gerasimenko;123694647;173;165;48-320;861
803;Gilbert;Pastownicza;933030844;27;878;66-235;1891
804;Judasz;Menuet;796434484;148;759;05-101;1222
805;W³adymir;Towœciuk;666901043;35;223;62-061;624
806;Onufry;Obrzezkiewicz;135650984;39;603;30-244;1358
807;Wit;Pieczniak;140696472;42;776;27-515;1660
808;Jerzy;Pokrywic;979564294;51;181;62-560;1328
809;Szymon;Robaczyñski;333468163;112;929;97-330;1449
810;Wiaczes³aw;Barbulowska;579847767;28;750;17-220;1606
811;Gwidon;Gr¹dzki;480118260;158;833;48-120;645
812;Damaris;Antropik;410355654;50;138;26-505;1802
813;Lubomierz;Manicha;529969013;3;530;20-844;1196
814;Czesemir;Kleputek;645731975;189;65;31-566;1392
815;Wrócis³aw;Gorbatenko;913071034;184;46;30-809;1599
816;Gos³aw;Pord¹b;748160126;144;959;44-100;1465
817;Twardos³aw;Filipcewicz;916659662;21;115;53-110;800
818;Liberat;Zab³otnia;563186379;199;925;20-352;1536
819;Ulrych;Okiennica;454203019;15;769;76-032;1208
820;Sieros³aw;Sotalska;392390713;115;432;60-101;628
821;Hygin;Kazjaka;121464499;148;513;64-212;461
822;Tomir;Lyka;626129801;126;701;78-446;1201
823;Tacjusz;Szochalski;566814922;138;737;89-412;1828
824;Blandyn;Tekiel;183639481;100;401;18-430;846
825;Ziemowit;Parfan;856675453;114;484;96-500;1903
826;Sulimierz;Skiera;498235428;170;652;08-101;182
827;Kir;Hojniarz;969229283;36;233;41-217;853
828;S³awobor;Folkenflik;157746570;33;999;43-602;813
829;Dobromys³;Superczak;522630380;173;65;07-300;1891
830;Angel;Druskinas;620211634;60;561;85-824;136
831;Ado;Smularz;615639005;33;977;11-300;1448
832;Strze¿ys³aw;Christoffersson;838931705;134;553;62-641;50
833;Felicysym;Bardziszewski;951148389;141;288;63-304;109
834;Hugon;Klamacka;649200846;14;302;17-200;825
835;Wit;K³ósok;726435045;10;615;44-238;229
836;S¹domir;Kiklica;558099318;105;469;59-220;1162
837;Dacjan;Maldis;941499900;157;778;47-113;780
838;Marian;Kiriakow;749740916;48;736;73-132;1935
839;Siemowit;Waletko;743013268;35;915;78-133;78
840;Abraham;Zagórda;949095055;118;630;31-123;1483
841;Witalis;Holger;352800300;28;944;63-210;595
842;Trofim;Kesselring;222400109;56;627;87-802;1708
843;Mi³owan;Trzyciecki;526504919;20;20;38-232;1174
844;Twardos³aw;Kêækowski;997913679;155;118;05-502;1794
845;Salomon;Mi¿kowski;294493890;102;764;00-925;946
846;Radociech;Dzbik;622863468;116;490;27-400;609
847;£ukasz;Po³uch vel Osuch;119875144;173;378;58-100;328
848;Samson;Kozubczyñska;242080578;88;292;30-238;1721
849;Nikodem;Kozirodek;178816989;59;388;24-220;1700
850;Werner;R¹bacz;302026132;163;546;97-360;377
851;Prosper;Grader;170611795;42;205;76-021;1364
852;Ewaryst;Lawryk;828540224;149;539;14-500;1840
853;Justyn;Dye;621351323;38;47;44-164;202
854;Rainer;Zmar¿lik;408760264;195;203;56-100;920
855;Siecies³aw;Siadeczko;111226733;21;584;38-305;1666
856;Dalegor;Ferena;138384899;81;222;52-019;1946
857;Cecylian;T³uszczyk;953556571;9;1000;46-220;66
858;Soter;Marfianek;841466702;27;744;27-300;420
859;Medard;Hurkiewicz;305902959;18;575;21-413;429
860;Niemir;Folfoszyñski;575645934;131;638;31-156;1331
861;Job;Sumi³owska;777837647;94;511;16-400;2024
862;Wszegniew;Siêbior;412300215;75;127;21-080;416
863;Noemi;Willig;371620921;50;924;59-220;745
864;Walentyn;Gêborek;228480769;67;26;64-920;139
865;Witomys³;Kryza;995702245;50;80;89-520;661
866;Niecis³aw;Rosikoñ;599068379;80;88;00-090;770
867;Domamir;Ocasek;326541755;179;248;33-314;1648
868;Sulibor;Jellin;333311414;70;929;44-102;446
869;Odon;Ciers;850675342;129;417;46-255;1473
870;Prosimir;Szczykut;926470721;163;954;63-140;169
871;Zenon;Exner;773980815;34;801;41-516;1070
872;Dobrowit;Popradowski;805803177;6;442;67-210;1573
873;Bo¿ymierz;£achmanik;194303966;10;898;32-060;1954
874;Siemirad;Fridemann;907233709;7;847;42-523;1477
875;Benicjusz;Masic;330304806;43;172;41-100;927
876;Salezy;Karabanik;658128123;15;158;44-314;1358
877;£êkomir;Wojcieszan;405807809;130;478;44-117;167
878;Orestes;Krystofer;584808227;61;197;06-400;886
879;Czcibor;Nilimiak;282863641;126;538;45-551;872
880;Roœcimir;Maczak;788624355;14;858;43-316;1776
881;Maksymilian;Findejs;284820108;4;301;11-440;1476
882;Œwieciech;Wiêzek;830407340;76;734;41-800;147
883;Goœcimir;Lisiagórska;908512576;64;316;54-530;1666
884;Serwacy;Ossojski;629962257;171;225;26-601;460
885;Unis³aw;So³omatin;347774368;167;496;09-227;653
886;Dad¹bog;Sztybur;324939888;148;385;16-326;2026
887;Romeo;Goldstoin;772169069;194;341;26-612;1214
888;Roman;Korolus;808595440;36;153;07-410;84
